"","Sewershed_ID","State/Territory","Counties_Served","Detection_Category","Date_the_Site_Began_Sampling_Data","Population_Served","latitude","longitude","time.period"
"104","ID:2182","Wyoming","Sheridan","No Detection","2024-09-10","18000","44.78272313029274","-106.96189130354816","June 22, 2025 - June 28, 2025"
"105","ID:180","California","Santa Cruz, Monterey","No Detection","2024-09-09","60000","36.984439366944905","-121.81329206871919","June 22, 2025 - June 28, 2025"
"106","ID:535","Iowa","Johnson","No Detection","2024-09-09","75000","41.67065962408604","-91.55858229663528","June 22, 2025 - June 28, 2025"
"107","ID:1740","Oregon","Marion","No Detection","2022-05-26","26273","45.144621520207295","-122.85628666525261","June 22, 2025 - June 28, 2025"
"108","ID:374","Idaho","Ada","No Detection","2024-05-17","186901","43.70000329230031","-116.44433267476565","June 22, 2025 - June 28, 2025"
"109","ID:2470","Nevada","Clark","No Detection","2025-04-15","23500","36.81095376340142","-114.08005580701526","June 22, 2025 - June 28, 2025"
"110","ID:148","California","San Francisco, San Mateo","No Detection","2024-05-21","750000","37.832298","-122.373453","June 22, 2025 - June 28, 2025"
"111","ID:1965","Vermont","Chittenden","No Detection","2024-05-17","30000","44.479522804935826","-73.13949183061868","June 22, 2025 - June 28, 2025"
"112","ID:174","California","Santa Clara","No Detection","2024-05-20","110338","37.04371407087521","-121.62755067022803","June 22, 2025 - June 28, 2025"
"113","ID:1460","North Carolina","Pender, Duplin","No Detection","2024-09-09","10000","34.73859280217054","-78.01729021829445","June 22, 2025 - June 28, 2025"
"114","ID:1858","Texas","Dallas","No Detection","2024-05-16","2600000","32.593186649255024","-96.6171093866059","June 22, 2025 - June 28, 2025"
"115","ID:2199","California","Nevada","No Detection","2024-09-10","13754","39.11525297801792","-121.06615869114573","June 22, 2025 - June 28, 2025"
"116","ID:161","California","San Luis Obispo","No Detection","2024-09-10","15000","35.431601700752104","-120.68587143906527","June 22, 2025 - June 28, 2025"
"117","ID:198","Colorado","Jefferson","No Detection","2024-07-11","345454","39.85497561533595","-104.9152258988347","June 22, 2025 - June 28, 2025"
"118","ID:272","Connecticut","Fairfield","No Detection","2024-09-10","52268","41.154141","-73.10109","June 22, 2025 - June 28, 2025"
"119","ID:1856","Texas","Dallas","No Detection","2024-05-17","630000","32.6243250700778","-96.70841933939","June 22, 2025 - June 28, 2025"
"120","ID:2006","Virginia","Stafford","No Detection","2024-05-17","50000","38.28580836695311","-77.39228649484407","June 22, 2025 - June 28, 2025"
"121","ID:639","Louisiana","Orleans","No Detection","2024-05-20","333406","30.056647011905973","-90.331476607414","June 22, 2025 - June 28, 2025"
"122","ID:111","California","Lake","No Detection","2024-11-18","13200","38.958743474151554","-122.6362873165991","June 22, 2025 - June 28, 2025"
"123","ID:252","Colorado","Pueblo","No Detection","2024-07-17","96515","38.28341159145429","-104.58156700246714","June 22, 2025 - June 28, 2025"
"124","ID:713","Maine","Penobscot","No Detection","2024-09-10","20000","44.88261782432562","-68.62529631821765","June 22, 2025 - June 28, 2025"
"125","ID:1921","Texas","Webb","No Detection","2024-05-17","140000","27.498896","-99.52832","June 22, 2025 - June 28, 2025"
"126","ID:114","California","Los Angeles","No Detection","2024-05-19","3500000","33.87424298464439","-118.25189757513729","June 22, 2025 - June 28, 2025"
"127","ID:734","Maryland","Garrett","No Detection","2024-09-09","3000","39.36532127529731","-79.40899295594282","June 22, 2025 - June 28, 2025"
"128","ID:1716","Oregon","Benton","No Detection","2021-12-09","58856","44.59142901140648","-123.27255002959558","June 22, 2025 - June 28, 2025"
"129","ID:68","Arkansas","Benton","No Detection","2024-09-11","19000","36.13511512183709","-94.5027457690505","June 22, 2025 - June 28, 2025"
"130","ID:81","Arkansas","Pulaski","No Detection","2024-09-09","23812","34.713062154953654","-92.0743704107463","June 22, 2025 - June 28, 2025"
"131","ID:441","Illinois","Du Page","No Detection","2024-05-17","63000","41.82452502587488","-88.1480742858018","June 22, 2025 - June 28, 2025"
"132","ID:1914","Texas","Travis","No Detection","2024-09-09","539116","30.24118107646491","-97.70556765212068","June 22, 2025 - June 28, 2025"
"133","ID:130","California","Napa","No Detection","2024-05-17","83300","38.33021694261095","-122.29840231782052","June 22, 2025 - June 28, 2025"
"134","ID:1003","Minnesota","Goodhue","No Detection","2024-05-17","16000","44.541533458626404","-92.54649730372421","June 22, 2025 - June 28, 2025"
"135","ID:125","California","Merced","No Detection","2024-05-17","91000","37.25370776223501","-120.50798791024745","June 22, 2025 - June 28, 2025"
"136","ID:361","Hawaii","Honolulu","No Detection","2024-09-09","47000","21.52490701174651","-158.1872327870266","June 22, 2025 - June 28, 2025"
"137","ID:118","California","Marin","No Detection","2024-05-21","104250","37.988313","-122.448413","June 22, 2025 - June 28, 2025"
"138","ID:152","California","San Francisco, San Mateo","No Detection","2024-11-26","66446","37.752073","-122.376561","June 22, 2025 - June 28, 2025"
